zipcode,latitude,longitude
11784,40.86088927291712,-73.04014110704607
11784,40.86729412273037,-73.04546266359361
11784,40.875784107839934,-73.04202733144166
11784,40.86145838948026,-73.05322030740813
11784,40.86493983096567,-73.05092284909838
11784,40.86766950885789,-73.04726126133036
11784,40.874968072086276,-73.04025389693228
11784,40.875179610957396,-73.04037842067217
11784,40.86580575238525,-73.03575785689391
11784,40.87765580351379,-73.04963928526871
11784,40.860528013960405,-73.03819958457169
11784,40.87428262146203,-73.05302835368772
11784,40.86077676928732,-73.04066765688334
11784,40.872192798765205,-73.05345243710441
11784,40.87838863725306,-73.05284305788435
11784,40.873343445173944,-73.04464275917638
11784,40.8673783728627,-73.0498572479126
11784,40.879887584960784,-73.03987440925412
11784,40.870584340245884,-73.04095105608555
11784,40.868110251212904,-73.05132270377524
11784,40.876756584611456,-73.04552064544234
11784,40.87810573061458,-73.04447533171583
11784,40.875307264464894,-73.0373580222254
11784,40.87609158996677,-73.049296827966
11784,40.87390576595068,-73.047243324221
11784,40.878278348328436,-73.04870958948334
11784,40.87291384131749,-73.04055461553038
11784,40.871822047168486,-73.05383121743056
11784,40.87898201196958,-73.04031273760846
11784,40.86937295254419,-73.04559901200966
11784,40.87713695954935,-73.04288450896244
11784,40.86695469257318,-73.05322350453676
11784,40.861786144242544,-73.04897342958506
11784,40.87269914715283,-73.04692259075203
11784,40.866903226946334,-73.03559329661438
11784,40.877928615294536,-73.03604069094044
11784,40.87441331987553,-73.04384456071053
11784,40.86522763553942,-73.03527661914298
11784,40.87180280482151,-73.03588646636761
11784,40.859940698292434,-73.05049906134664
11784,40.862329781153896,-73.03675650413896
11784,40.877337641259665,-73.04805943427765
11784,40.863422046788955,-73.04760816359551
11784,40.868595540133256,-73.03971565163185
11784,40.875921464530315,-73.0432003350912
11784,40.87588908705477,-73.04531142256305
11784,40.8719304157236,-73.03522622525122
11784,40.86879178050705,-73.05133252010805
11784,40.87623727391329,-73.04854490044194
11784,40.862919831305035,-73.05421661269477
11784,40.876025948760656,-73.04821972916842
11784,40.87928809355164,-73.04400654410728
11784,40.868589971175176,-73.05377713877633
11784,40.860567890989486,-73.03998066367214
11784,40.87628274451612,-73.04755661715842
11784,40.861742069781,-73.04664264938197
11784,40.87172972669546,-73.04901399146082
11784,40.8648493621305,-73.03657521162829
11784,40.873994896055244,-73.04297959310531
11784,40.86392522873755,-73.04016748655613
11784,40.865572576220806,-73.05404454690414
11784,40.87843459895499,-73.03694102968197
11784,40.86831485317735,-73.03597978246674
11784,40.87204271849223,-73.05166912788799
11784,40.871674649813095,-73.03518527366428
11784,40.86087643450595,-73.04100165960865
11784,40.87806204861721,-73.0381393799855
11784,40.86533717104057,-73.04741277802245
11784,40.870566424710745,-73.0525426568355
11784,40.862323324060554,-73.0507740248398
11784,40.87787321023864,-73.0411603875017
11784,40.864762282094645,-73.03531661732387
11784,40.8753929772847,-73.05257066966445
11784,40.86541030967635,-73.03653929339127
11784,40.86911489630449,-73.04021057493608
11784,40.86779422803281,-73.03560988893233
11784,40.86717292298421,-73.03774175021736
11784,40.869046708831824,-73.04953209907868
11784,40.87349224261676,-73.04899612263766
11784,40.86247270824657,-73.04006799928105
11784,40.87051224419794,-73.03764511399699
11784,40.8714078909806,-73.04089978800775
11784,40.86035001025031,-73.04846741423016
11784,40.875646243283924,-73.03732139964708
11784,40.87130973631215,-73.04081489521083
11784,40.8689174197597,-73.04897822322823
11784,40.8739443339249,-73.03864335159267
11784,40.86387778838724,-73.0398742786101
11784,40.86634460854032,-73.04296488767088
11784,40.87071268185068,-73.04061950617908
11784,40.86181512675525,-73.03924431156322
11784,40.872838493178115,-73.03593573492908
11784,40.876076065771954,-73.03948536561451
11786,40.95278878312776,-72.88767076402071
11786,40.956687068605426,-72.88887660470319
11786,40.94849006259518,-72.88367749779368
11786,40.94906414699581,-72.89266847306494
11786,40.955502182288235,-72.8904103182584
11786,40.944469313557086,-72.89025545909965
11786,40.94222960497136,-72.88784407164555
11786,40.9457978431522,-72.89296492534649
11786,40.95462666063798,-72.90191870210747
11786,40.93930046188353,-72.88562906626285
11786,40.93874265204353,-72.88791238661503
11786,40.95372813849447,-72.89745711557076
11786,40.94635097442842,-72.88443938160306
11786,40.939310827803,-72.90034876971744
11786,40.951986032888925,-72.895720447353
11786,40.956255047815574,-72.88660667382787
11786,40.94849004536913,-72.88961945491933
11786,40.95256339392676,-72.89817812960192
11786,40.94451508047082,-72.88502969789175
11786,40.95660519324227,-72.88764892533545
11786,40.94122687329946,-72.88642556461885
11786,40.94369240487096,-72.88642672898386
11786,40.95432537516782,-72.89303240542772
11786,40.955070460159675,-72.8959661682977
11786,40.952739500742034,-72.89097345480138
11786,40.940275909179604,-72.90050588108656
11786,40.9407181715754,-72.8995107378704
11786,40.943400737310995,-72.88341224515058
11786,40.951947164873864,-72.89514544577645
11786,40.95109205341228,-72.9001689407994
11786,40.93878139203554,-72.88326361764636
11786,40.956859976591446,-72.8906194241126
11786,40.95244673930011,-72.88320308004552
11786,40.94785018747299,-72.89309398263782
11786,40.94575099423912,-72.8947283978977
11786,40.94299615134246,-72.88343967120348
11786,40.942772595966204,-72.89184081689513
11786,40.94428271401655,-72.89922340858615
11786,40.952336160913646,-72.89391952898627
11786,40.93880471722581,-72.89162612132924
11786,40.95201891207801,-72.89808396837165
11786,40.94061478771391,-72.88846567947701
11786,40.950278078028546,-72.89483641521588
11786,40.955748874000435,-72.88823829118647
11786,40.94961135173212,-72.89171908332284
11786,40.947705403842455,-72.8877719040222
11786,40.942739679029344,-72.8842195640922
11786,40.954158874542586,-72.90209508588127
11786,40.95044245293075,-72.88667806960369
11786,40.946314174543836,-72.8935060438362
11786,40.94128478310834,-72.89221984069134
11786,40.94319998715882,-72.90147280008784
11786,40.95701210240947,-72.89803446326624
11786,40.94908628073686,-72.89048574286865
11786,40.94750308759404,-72.89077551534606
11786,40.94877769932243,-72.89513969527536
11786,40.93966769654036,-72.89816453300938
11786,40.94595629660557,-72.89238375907073
11786,40.95323749337504,-72.88635855205011
11786,40.939607124951735,-72.88707946735501
11786,40.956266053410054,-72.90250975613668
11786,40.95514104204894,-72.8971653069427
11786,40.94487850537673,-72.90088792107892
11786,40.945931486393015,-72.89235448439854
11786,40.942739534684925,-72.89943150922772
11786,40.95209821596749,-72.88436553850711
11786,40.95802600019258,-72.89444758150573
11786,40.954092789930094,-72.89978962392136
11786,40.95140658022372,-72.88833178945357
11786,40.94385547276072,-72.90076410917725
11786,40.95700052700235,-72.88895005573539
11786,40.938772774742766,-72.89562420831717
11786,40.950836125315746,-72.89317709586673
11786,40.954041638698314,-72.89532274353621
11786,40.939679218475256,-72.89132730583039
11786,40.93875587421208,-72.89120786670935
11786,40.95460698651158,-72.89200349370437
11786,40.945503159808936,-72.88434345622156
11786,40.93940510608292,-72.89110173949602
11786,40.951495630756966,-72.88305322324699
11786,40.9476941009936,-72.90101506087598
11786,40.95467262965543,-72.9012073244605
11786,40.95617355242432,-72.89900608400546
11786,40.94574734188105,-72.88371374536419
11786,40.956997748917075,-72.89384264258582
11786,40.95620229578952,-72.88612091506506
11786,40.946399393530264,-72.8997718406714
11786,40.95668903321234,-72.89382844727608
11786,40.93943706679673,-72.89371051403236
11786,40.95125745932565,-72.90140423965305
11786,40.9424482194947,-72.88746055112998
11786,40.94612400305669,-72.8949913179428
11786,40.94641438309651,-72.89313463927125
11786,40.95414159092191,-72.89676442631972
11786,40.94470558037217,-72.88554868039867
11786,40.942073602072746,-72.89860081374678
11786,40.94031805070567,-72.8952279902906
11786,40.95073317639756,-72.88345305333091
11786,40.93948329214149,-72.89747422214465
11786,40.951595115354046,-72.89754407030742
11787,40.85501407561826,-73.2067952159049
11787,40.86192801566458,-73.2133044792964
11787,40.85188903079054,-73.21476389861719
11787,40.85338762337809,-73.20686194836885
11787,40.85778748314635,-73.21559513368467
11787,40.844331634995626,-73.20667552855701
11787,40.85297948785483,-73.22101091981627
11787,40.85728016555758,-73.21032804978302
11787,40.850397745663344,-73.2103548962912
11787,40.8602743755878,-73.21078985549069
11787,40.85810667187622,-73.21440451404281
11787,40.86417492257049,-73.21345818501896
11787,40.854313835546826,-73.21878212140732
11787,40.84631983679738,-73.21819545292007
11787,40.84648878787126,-73.20651329758529
11787,40.85049804491083,-73.21671616950026
11787,40.85374318233691,-73.22060130961273
11787,40.846217056091575,-73.21498073204913
11787,40.84828664842311,-73.20641593948416
11787,40.86140963595687,-73.21716913241804
11787,40.86076035269207,-73.21779439638257
11787,40.86096216081072,-73.22297682902365
11787,40.84908552802865,-73.20397942600174
11787,40.86069565469185,-73.22375324227397
11787,40.85281688493419,-73.20407564025267
11787,40.85790528366561,-73.21225652402278
11787,40.862375048752696,-73.22068486764998
11787,40.86082711964934,-73.21336504734026
11787,40.84811133167619,-73.21086651385748
11787,40.86054786103007,-73.22051067826716
11787,40.84555351863165,-73.20611326155188
11787,40.85442011178353,-73.22003349157018
11787,40.846802041485724,-73.21030493659617
11787,40.85312347209102,-73.20461822887525
11787,40.84780284765202,-73.2186815356647
11787,40.84627691479828,-73.21588108188598
11787,40.85630052573872,-73.20644244429268
11787,40.84717802273196,-73.22356771060905
11787,40.844607556814296,-73.21782316875611
11787,40.85599590667968,-73.20484338422492
11787,40.84552636297468,-73.2049259944763
11787,40.84928577227899,-73.220990444983
11787,40.85775098600962,-73.22200467464663
11787,40.854456844569704,-73.21412103665978
11787,40.856422033465726,-73.20809560481702
11787,40.85441677325016,-73.21501264734654
11787,40.847587884499646,-73.20386165503245
11787,40.85366491843727,-73.21559509886046
11787,40.84640631591241,-73.20663986374517
11787,40.85831234880645,-73.2121173832472
11787,40.84861706795919,-73.21193573256397
11787,40.85942148171042,-73.20978645014692
11787,40.858973032060796,-73.21510971623955
11787,40.857261759166434,-73.2225908891101
11787,40.8561386165884,-73.21969973408464
11787,40.85212112080149,-73.20462009077814
11787,40.84791806468293,-73.21895206417115
11787,40.86410606966341,-73.20478998106056
11787,40.85389066324769,-73.21690515724865
11787,40.85922036676969,-73.20903986901595
11787,40.86179209766608,-73.20808265740274
11787,40.84679105501704,-73.21063681238918
11787,40.862470285671485,-73.22267337940917
11787,40.84869706178798,-73.22352939136042
11787,40.859461241635906,-73.22269052126465
11787,40.850972335170496,-73.21960543454492
11787,40.8529669674429,-73.21231122849844
11787,40.85015999638076,-73.2059202541009
11787,40.84765022559709,-73.21805621064905
11787,40.857416352037475,-73.22032512612498
11787,40.84748955785426,-73.21587365305419
11787,40.85564185911551,-73.21772938374659
11787,40.84876503978684,-73.21450494970861
11787,40.847682364600466,-73.21301865122264
11787,40.85416528798405,-73.2045130839579
11787,40.855688563091114,-73.21393001673572
11787,40.84896939523342,-73.21158390928181
11787,40.852016775470986,-73.21638936478851
11787,40.85755474677464,-73.20962771016968
11787,40.85618705663076,-73.21200421194926
11787,40.86308141960928,-73.21103752295112
11787,40.856891983221644,-73.20556153920087
11787,40.849461255943694,-73.21038429000718
11787,40.855541362245496,-73.22027896603277
11787,40.8637028835108,-73.20713055025442
11787,40.844591334222685,-73.22356444753176
11787,40.85721998882117,-73.21978624147465
11787,40.859267845834765,-73.20638467250652
11787,40.85148787449053,-73.21335564270079
11787,40.863919790648104,-73.2165184726365
11787,40.86006359839339,-73.21866626915683
11787,40.85704782635689,-73.21755897959144
11787,40.85268132436837,-73.21937977143536
11787,40.84900519218393,-73.21278620459464
11787,40.855215066706926,-73.21533039120358
11787,40.8625372165043,-73.21999835397429
11787,40.85654534194465,-73.21793394266693
11787,40.853558809608145,-73.20446006175712
11787,40.84529750512399,-73.21755356454746
11787,40.85649755358029,-73.20994651693073
11788,40.832635208502985,-73.19321991605449
11788,40.81444470367223,-73.19265047899442
11788,40.824502056217206,-73.20054458801228
11788,40.82910947858981,-73.1880560442069
11788,40.82165642520456,-73.18940870115604
11788,40.82538336714679,-73.19593832306165
11788,40.81321408516613,-73.197119428345
11788,40.816930009807024,-73.2004900913437
11788,40.832399648040656,-73.19710164553322
11788,40.82442698768637,-73.19365354744409
11788,40.813396195422136,-73.19179159975519
11788,40.832822623747745,-73.19807809582703
11788,40.82057618060662,-73.19001681200774
11788,40.82000477635644,-73.19502338940949
11788,40.826056589584496,-73.19392574976479
11788,40.82121968120247,-73.19895960263626
11788,40.824946045833364,-73.20005942957634
11788,40.82068388419984,-73.18892702014753
11788,40.81725122811572,-73.19154124827334
11788,40.82808501003957,-73.18978738929196
11788,40.814926542412,-73.20313048177033
11788,40.81419828925521,-73.20240592968547
11788,40.83071008467153,-73.19220268213725
11788,40.829580344016655,-73.20404597875236
11788,40.815451535871475,-73.20071250645044
11788,40.82490640927557,-73.18811731739329
11788,40.82148735942937,-73.20563592777852
11788,40.81394598903494,-73.20311109953359
11788,40.82057262206193,-73.19518660565149
11788,40.82995447536255,-73.19255092702208
11788,40.8324467246644,-73.2023633059979
11788,40.831296986161774,-73.20360449402645
11788,40.81427251466093,-73.20390711287389
11788,40.83109150888349,-73.2031716525262
11788,40.82147834467726,-73.19894298226778
11788,40.83248251895082,-73.19620476275938
11788,40.825771433065825,-73.19974588900727
11788,40.815557803994395,-73.19740582940301
11788,40.8284017019806,-73.19413212885968
11788,40.82377405925596,-73.20369124671907
11788,40.83210028703748,-73.20359923639425
11788,40.81752535485272,-73.19122789312428
11788,40.82251921961179,-73.20303730188093
11788,40.82847688686126,-73.18631946265371
11788,40.823868641776464,-73.19287941864876
11788,40.82576766198075,-73.18668472871235
11788,40.81777743280284,-73.19711842442408
11788,40.8243873473865,-73.19624449894947
11788,40.823176726917936,-73.19159922448881
11788,40.827860578819525,-73.20426157358385
11788,40.815706574571784,-73.20413013918515
11788,40.83281160476937,-73.19757186895559
11788,40.8241609325687,-73.2001869793363
11788,40.81609434261644,-73.20370376543367
11788,40.82222302844237,-73.20026805917479
11788,40.82435804282936,-73.1925480621011
11788,40.82510831183289,-73.20168445069383
11788,40.82347486510774,-73.19980801322248
11788,40.83190276829891,-73.1974052880357
11788,40.816840014322494,-73.18956260900308
11788,40.81772854415458,-73.1968319767709
11788,40.8213154356249,-73.20534526677444
11788,40.83019283763792,-73.20522902073984
11788,40.81603337844325,-73.20167943787308
11788,40.81317016437816,-73.1986863554716
11788,40.814662551252574,-73.1971063685289
11788,40.82427330772596,-73.19173887361295
11788,40.83229419950543,-73.20142481352488
11788,40.82572642127143,-73.2026698524128
11788,40.83284281019208,-73.20060800520592
11788,40.82648094978667,-73.20339228312035
11788,40.83211242361382,-73.18889322894059
11788,40.82700012271222,-73.19674592972683
11788,40.829729634201485,-73.19997373979366
11788,40.81357352021487,-73.18606778072525
11788,40.820600455164715,-73.19653580803737
11788,40.81520863597245,-73.19917886690716
11788,40.824408016795154,-73.18952797216804
11788,40.819620144850106,-73.20337111210776
11788,40.813173355549985,-73.18911925758061
11788,40.81404087622703,-73.19530869969063
11788,40.82907331079592,-73.18601985900585
11788,40.82609083562519,-73.19106931172749
11788,40.813295088851135,-73.20489627233913
11788,40.823732689020275,-73.18713094801392
11788,40.83297233109827,-73.19376802088493
11788,40.82026255434299,-73.19688942546759
11788,40.82511290361256,-73.20012556832243
11788,40.817293016748785,-73.18796130180299
11788,40.83066656547542,-73.19783865675565
11788,40.82875878143126,-73.18672393738207
11788,40.832655912701554,-73.18616259668795
11788,40.830504759939345,-73.19326966685419
11788,40.82316332799131,-73.20438653612062
11788,40.81361948001332,-73.20417270442175
11788,40.81486168880588,-73.20432312927645
11788,40.82376237131206,-73.1951229121756
11788,40.829240698807176,-73.19761850199816
11788,40.82897677516518,-73.1911321123369
11788,40.83053809747636,-73.18987441502391
11789,40.95502126064336,-72.98213782539842
11789,40.96477163787564,-72.97623248414165
11789,40.964107197638626,-72.96450173579376
11789,40.94719524504756,-72.96836099262386
11789,40.951675287298315,-72.96820488054354
11789,40.95770942768445,-72.98400405303369
11789,40.96598541242173,-72.98327185142105
11789,40.96189868158008,-72.97988232342863
11789,40.96000693565057,-72.97297229015669
11789,40.96134666029509,-72.97810711843778
11789,40.95868268530166,-72.97692681967692
11789,40.96398239307835,-72.97475869061044
11789,40.96570805073238,-72.9731590452528
11789,40.948167684246904,-72.966733819791
11789,40.964267596866875,-72.98348277270966
11789,40.958188727782215,-72.97370440234054
11789,40.965735692958134,-72.97814508984217
11789,40.96019775277906,-72.97467068781813
11789,40.950295454705845,-72.98038777550127
11789,40.95181703802378,-72.97941478070439
11789,40.95203233184627,-72.97350969605732
11789,40.95720305719288,-72.96844292598196
11789,40.960622184681675,-72.96929340897589
11789,40.94792731539216,-72.98093805090306
11789,40.95350620034542,-72.9735580673378
11789,40.95646038366439,-72.96744310215695
11789,40.95855109861179,-72.9726921848755
11789,40.9613373437204,-72.9732441379317
11789,40.95401085014849,-72.98103510301708
11789,40.96111510970107,-72.97162079173391
11789,40.95454696366024,-72.96632662269022
11789,40.95884963983389,-72.97447100789026
11789,40.95503617429945,-72.97166371304351
11789,40.966287175954385,-72.97480599015272
11789,40.96314421676163,-72.9647448412532
11789,40.947879715894125,-72.96708771000883
11789,40.94835823523459,-72.9808084539197
11789,40.960625272717714,-72.96932130088292
11789,40.95572414890266,-72.96971076396555
11789,40.96250979077459,-72.97776482922278
11789,40.96061974285905,-72.97006968156123
11789,40.95573846753155,-72.96853291024905
11789,40.96056221350154,-72.97870129763409
11789,40.9563157112721,-72.96664142090329
11789,40.95268799477263,-72.9784109780689
11789,40.958104336932436,-72.97929313149267
11789,40.96501234847142,-72.97438109864568
11789,40.949422050114116,-72.96436310487023
11789,40.961067128848406,-72.96516418644332
11789,40.96309213852701,-72.97115174094283
11789,40.95921542780899,-72.9841101371239
11789,40.94746786369459,-72.96948427999747
11789,40.964011446406595,-72.96938296146145
11789,40.95013123976319,-72.98040396618734
11789,40.95508660377515,-72.98399979645504
11789,40.95662685423232,-72.9820952664803
11789,40.955141473493896,-72.97741959102962
11789,40.946705081713105,-72.96571326964452
11789,40.96176455387296,-72.96968220117998
11789,40.95068629201296,-72.97926117428013
11789,40.955492340042724,-72.98083105566128
11789,40.95195744431545,-72.98387701613095
11789,40.949249348732685,-72.96427122247779
11789,40.966116038371275,-72.96662133916242
11789,40.96613915343804,-72.97989516574467
11789,40.9619737309771,-72.98297697283773
11789,40.952222738746464,-72.97129072238272
11789,40.96454797082931,-72.96649234845123
11789,40.96434589005782,-72.97563445625187
11789,40.95687942144673,-72.97273647778266
11789,40.96552904256557,-72.97562784030023
11789,40.96239961323999,-72.97167082494234
11789,40.955360527001524,-72.97313837645963
11789,40.95854081005867,-72.97713097186626
11789,40.96430212303834,-72.97768883080828
11789,40.95267976699777,-72.98100866111731
11789,40.95160399143011,-72.9796836419058
11789,40.95651163873425,-72.98098670591176
11789,40.957044532327,-72.97555009902297
11789,40.963032939662405,-72.9828493423021
11789,40.95980844776557,-72.97294939394793
11789,40.964216794032865,-72.97833418864333
11789,40.95417160076285,-72.9708439748163
11789,40.95405683247751,-72.9736251557528
11789,40.954658126513856,-72.97199911061706
11789,40.94884142378523,-72.97492812363649
11789,40.95031043379799,-72.96690310265741
11789,40.95429182878055,-72.96588042313856
11789,40.956326666730355,-72.96599972183077
11789,40.95221164991308,-72.97323456445615
11789,40.95513641979031,-72.96956575294955
11789,40.9558685964193,-72.97938564129204
11789,40.96324337245141,-72.98415215983172
11789,40.953120853804364,-72.96837228325259
11789,40.94856388982369,-72.97699717932075
11789,40.95925188057056,-72.97040458090032
11789,40.94867854964753,-72.9779455280509
11789,40.94852076382644,-72.97762097995157
11789,40.960938007834734,-72.9796975474599
11789,40.957952175735976,-72.98106242480482
11790,40.90664834312323,-73.1241180479936
11790,40.90230690345122,-73.13324234845611
11790,40.90514323768319,-73.13011153392308
11790,40.90674174712088,-73.12509895392196
11790,40.901648466729284,-73.1273775047374
11790,40.91591482227276,-73.13073449229329
11790,40.915787545205006,-73.11848426082818
11790,40.903531008233685,-73.12298385861027
11790,40.915221014863235,-73.12818255072376
11790,40.897517687711726,-73.13467782068415
11790,40.90876429397852,-73.12769052910178
11790,40.913729361013,-73.12459105091821
11790,40.910581402235266,-73.13290436272878
11790,40.899220477167624,-73.1277704654299
11790,40.908100624034624,-73.12590100758688
11790,40.9137286047537,-73.126903125772
11790,40.90171100281053,-73.13739107854693
11790,40.91338556939206,-73.12277100755499
11790,40.90667417309549,-73.11887969212943
11790,40.902654480836894,-73.133049665166
11790,40.90959396433129,-73.12651343822876
11790,40.90489281003703,-73.12449491247972
11790,40.913476087786805,-73.13009685731933
11790,40.901718409057025,-73.12953273448124
11790,40.90957642237115,-73.12934098211424
11790,40.89885061173186,-73.12537977042449
11790,40.90616583065519,-73.11818829856442
11790,40.90361977863745,-73.13355666333898
11790,40.91417221846487,-73.12527086818861
11790,40.90863037593084,-73.13697702618872
11790,40.908951646640624,-73.1225471648674
11790,40.9107258919913,-73.13143101215468
11790,40.914770745358545,-73.12061506369075
11790,40.914375609951115,-73.12401759959158
11790,40.91121863859234,-73.12408533516276
11790,40.913187586839555,-73.12060211900413
11790,40.907627944233916,-73.12478111898632
11790,40.9090383262862,-73.12863721752487
11790,40.91112162532149,-73.13768325314346
11790,40.913728102460325,-73.11948817411846
11790,40.91615237177844,-73.12152839626891
11790,40.89988473707656,-73.12928304967376
11790,40.912283243336866,-73.13062660852322
11790,40.90061652188595,-73.13444966548141
11790,40.90141958436095,-73.13735604764305
11790,40.903207633468824,-73.13704116364056
11790,40.910140423680346,-73.12585148907138
11790,40.909988432653286,-73.13674012903103
11790,40.91657584716252,-73.13690761158554
11790,40.899977758310236,-73.1186710496271
11790,40.914523675567814,-73.13503555367875
11790,40.89958975075655,-73.1338871989762
11790,40.907373988666414,-73.131174898989
11790,40.89808115730879,-73.12529663319785
11790,40.904854109276435,-73.1340353183967
11790,40.90844541913641,-73.127759025757
11790,40.90532246748616,-73.1332400801906
11790,40.91049137381347,-73.13580944163489
11790,40.90217981466096,-73.12631905065481
11790,40.90106954131326,-73.13452557895044
11790,40.91541509860817,-73.12928406948714
11790,40.909088632902204,-73.12664201469522
11790,40.90788907363184,-73.12317633077268
11790,40.90895878344841,-73.13696147791552
11790,40.903870434927434,-73.12615184745529
11790,40.90769461541129,-73.13187098676437
11790,40.91215334619808,-73.13252970823082
11790,40.90183232221247,-73.1220894606139
11790,40.910216623785,-73.12999657099387
11790,40.91620434192639,-73.12021252141027
11790,40.904860700076405,-73.13263466735535
11790,40.900982317897196,-73.12825105670125
11790,40.91084305433193,-73.12535420340026
11790,40.916716500916685,-73.12182672185088
11790,40.89791111985877,-73.12763313607948
11790,40.89690009266749,-73.12791701566775
11790,40.904952633548284,-73.12356096566975
11790,40.908309071095196,-73.12211520250689
11790,40.91634587707386,-73.13337025497421
11790,40.90929540114586,-73.12545637339989
11790,40.90724740818346,-73.12586272461466
11790,40.89876437124473,-73.13137166814411
11790,40.91032293102086,-73.12485621018409
11790,40.90660921440086,-73.13463687288997
11790,40.90874624838441,-73.12105055882488
11790,40.907295773978824,-73.13346354111881
11790,40.8979335798097,-73.12277160872718
11790,40.89701282788007,-73.12702297538202
11790,40.90740069165242,-73.12415655811853
11790,40.90782066928259,-73.13439063952151
11790,40.89737740347009,-73.12931140208698
11790,40.90090730123451,-73.13646834313106
11790,40.908803887297324,-73.12394449957779
11790,40.90616299070596,-73.1228019066513
11790,40.901834480680705,-73.1322335705453
11790,40.91359263814218,-73.13635174401325
11790,40.89947623063565,-73.12957633987953
11790,40.89948103948742,-73.13110780275464
11790,40.9120468281081,-73.13308693244052
11790,40.89993459304008,-73.12854919488694
11791,40.82439742367577,-73.50221921740665
11791,40.8189277770828,-73.50192068148347
11791,40.818880220238015,-73.49472472488932
11791,40.81699987912373,-73.51053671492049
11791,40.80661550809548,-73.49952649916972
11791,40.817180191599064,-73.50050910340865
11791,40.81380334036338,-73.50163341232249
11791,40.820716894513616,-73.50180560514464
11791,40.813578216356724,-73.49477466355209
11791,40.80474669580402,-73.4943588050974
11791,40.819021184148966,-73.51236644328166
11791,40.81824824704901,-73.49793796509594
11791,40.82005182844709,-73.51042795298567
11791,40.80799634833947,-73.50491691380411
11791,40.81155216022461,-73.50304842422644
11791,40.804906640507184,-73.50797083735839
11791,40.810259379195486,-73.49950030056762
11791,40.816181649215544,-73.50713127241069
11791,40.81867961688064,-73.50344612528686
11791,40.810995712266255,-73.50312637430426
11791,40.81464304151598,-73.49375969146179
11791,40.82116610367847,-73.50767087608328
11791,40.82186679147957,-73.49328444983811
11791,40.82457336907728,-73.5104909431041
11791,40.81147947355376,-73.50641651241604
11791,40.823411729265345,-73.50178647098207
11791,40.81417221463507,-73.50635102370512
11791,40.82240559341855,-73.49307978823683
11791,40.818458725525225,-73.49966248406174
11791,40.816350097191425,-73.5048454657443
11791,40.824589142951076,-73.50925337769809
11791,40.81565316560593,-73.4951226998502
11791,40.81343388087632,-73.49545400033308
11791,40.813701643905674,-73.5123845540674
11791,40.81421027774632,-73.5043380391932
11791,40.82031770272278,-73.5005290311521
11791,40.816268390636814,-73.50467173421715
11791,40.8238319299718,-73.50284895905286
11791,40.81035789444655,-73.49495010346457
11791,40.818343840160956,-73.50319087048015
11791,40.80593016026327,-73.50613894796885
11791,40.82251679368475,-73.49801504531312
11791,40.82166222689526,-73.50276978958635
11791,40.822233635609265,-73.50639392348151
11791,40.819330049718076,-73.49843578860903
11791,40.824567492995406,-73.51198117144997
11791,40.82211920945054,-73.49758915161974
11791,40.81355824969414,-73.4957756029465
11791,40.824057420292725,-73.49706730644613
11791,40.81098519044915,-73.4945729555227
11791,40.82237947068564,-73.50047491098219
11791,40.818268189041845,-73.50710484098148
11791,40.80639358797083,-73.50654096027901
11791,40.81946671237356,-73.50856108761444
11791,40.812126405142344,-73.50362338500926
11791,40.81449351947263,-73.49976006524336
11791,40.80973992840765,-73.49782998452909
11791,40.80900674158234,-73.49313123951912
11791,40.819977987094674,-73.50334245093147
11791,40.80481869522893,-73.49488065099443
11791,40.81580528619478,-73.50973026877783
11791,40.80631511697379,-73.4940845067997
11791,40.82032575182654,-73.49665011146824
11791,40.80499317518284,-73.50318321736982
11791,40.81848285270677,-73.49246298004748
11791,40.81452040119619,-73.49455503803424
11791,40.82230549568366,-73.49954831512709
11791,40.819079421549226,-73.50686354609711
11791,40.81500267664236,-73.50724981874235
11791,40.82313363185573,-73.50001453019442
11791,40.80899794219614,-73.50811486425751
11791,40.818675150494826,-73.50360921125635
11791,40.82025912460843,-73.49994806416285
11791,40.80717788750551,-73.50133484088148
11791,40.81581912888017,-73.50602150926316
11791,40.80689246006321,-73.49502785219484
11791,40.81594637396071,-73.5097365756259
11791,40.80542235389799,-73.50065564471006
11791,40.81828849265901,-73.49475809098982
11791,40.820481902016894,-73.50969935211272
11791,40.81493045276159,-73.50735194947259
11791,40.8148015857454,-73.50099405722314
11791,40.807379215345,-73.50501162607148
11791,40.81377445265305,-73.5055024203345
11791,40.82417631337592,-73.50998197056118
11791,40.820022176599196,-73.49717098160383
11791,40.81013937488509,-73.49475262489281
11791,40.80911936581144,-73.50349869968142
11791,40.82064554040618,-73.50417986665651
11791,40.81920586801739,-73.4946550240032
11791,40.81842421142038,-73.49791333422534
11791,40.820056929219646,-73.50096872641515
11791,40.82203964799714,-73.50923989006488
11791,40.808295971664116,-73.49898453724478
11791,40.81255438760331,-73.50255416874009
11791,40.81584522653309,-73.5092078434392
11791,40.818263153396884,-73.50015770884698
11791,40.810414902557376,-73.49598453651525
11791,40.820118566242186,-73.50368622970076
11791,40.82249888671336,-73.49520592880877
11792,40.94459410626896,-72.82816560179758
11792,40.944164145512836,-72.83558312277246
11792,40.950882017970265,-72.82880171445379
11792,40.94201606060258,-72.83543333776822
11792,40.95698532122794,-72.83412387112197
11792,40.95715438810272,-72.82739540954553
11792,40.95447070416478,-72.8305238089846
